claim_uid,file_num,data_set,cont_num,proc_unit,plan_num,claim_type,line_code,coverage_code,pay_cat,claim_open,date_event,date_open,date_close,date_v1m_xmit,clmnt_ssn,clmnt_dob,clmnt_gender,clmnt_country,clmnt_state,pay_code,pay_type,paid_1,paid_3,amount,state_juris,our_cause_2,our_cause_3,our_cause_4,date_rpted_cms,days_to_cms,reserve_3,reserve_6,reserve_status,is_v1m_extracted,excl_reason
1000100.471,23WC377877,WC,9915,50,1757,MO,WC,,PI,True,12/31/2022,01/02/2023,,,276731010,11/04/1952,M,USA,OH,375,SYS,27680.1,84079.72,8202.21,39,BURN,RUPTURE,NECK,04/02/2023,90.0,114929.57,14946.02,A,1,
1000101.12,24WC570852,WC,3739,28,4311,MO,WC,,MP,True,11/17/2018,12/09/2018,,,855774226,02/03/1953,F,USA,OK,335,SYS,22907.86,87346.63,7886.85,26,CUT,BURN,ANKLE,02/05/2019,58.0,9643.14,1213.47,A,1,
1000102.925,22WC917411,WC,5688,70,4605,MO,WC,,MP,False,06/12/2023,07/01/2023,09/07/2023,01/23/2024,624886582,06/23/1958,M,USA,NM,390,SYS,1011.64,81738.59,3100.24,17,REPETIT,STRAIN,HAND,09/03/2023,64.0,0.0,0.0,,1,
1000103.744,24WC965938,WC,5415,95,2707,OT,ZE,,PI,False,12/15/2022,12/22/2022,03/12/2024,,889480921,02/10/1935,F,USA,ND,303,SYS,9638.17,83292.99,8386.07,12,FALL,RUPTURE,BACK,04/23/2023,122.0,0.0,0.0,,0,line_code
1000104.705,20WC486244,WC,9276,51,3602,MO,ZE,,PI,True,03/06/2022,03/22/2022,,07/20/2023,359452680,12/27/1975,M,USA,MO,173,HIS,48245.88,85711.12,6509.06,06,STRAIN,SURGERY,ANKLE,08/30/2022,161.0,9963.88,1406.42,A,0,line_code
1000105.601,18WC334639,WC,6005,93,4960,IO,ZE,,MP,True,03/23/2022,04/20/2022,,,694676507,09/22/1930,F,USA,RI,338,MAN,5405.23,6383.71,9884.77,06,CAUGHT,SURGERY,HEAD,08/04/2022,106.0,0.0,0.0,,0,line_code|claim_type_IO
1000106.188,22WC902658,WC,1930,78,2655,OT,WC,WA,PI,True,04/15/2018,05/06/2018,,,999999999,04/22/1952,F,GBR,NC,321,MAN,43824.74,18113.59,1066.27,36,STRUCK,BURN,SHOULDER,08/29/2018,115.0,0.0,0.0,,0,coverage_code|invalid_ssn_non_us
1000107.654,19WC472541,WC,6032,54,4228,MO,WC,,OT,False,04/19/2021,05/04/2021,09/27/2022,09/26/2021,200651964,09/10/1983,F,USA,GA,125,SYS,20459.59,56940.36,9075.55,13,MVA,SPRAIN,SHOULDER,06/23/2021,50.0,0.0,0.0,,1,
1000108.631,19WC428638,GL,1950,1,2851,MO,WC,LT,CM,False,11/22/2019,12/11/2019,05/25/2021,,133797106,07/16/1942,F,USA,OH,125,SYS,44600.32,75684.77,5357.23,,,,,,,0.0,0.0,,0,coverage_code
1000109.018,18WC757128,AU,5077,29,3840,MO,WC,,BI,True,04/21/2022,05/08/2022,,06/23/2022,298598525,07/22/1940,M,USA,NY,145,SYS,956.24,22432.14,9850.31,,,,,,,0.0,0.0,,1,
1000110.022,22WC277193,WC,7007,93,3664,MO,WC,WA,PD,True,12/31/2023,01/20/2024,,,670030791,08/13/1943,M,USA,NM,326,MAN,34287.0,930.45,4266.63,48,BURN,SURGERY,NECK,03/25/2024,65.0,57625.55,6440.8,A,0,coverage_code
1000111.114,18WC621917,WC,4273,34,4405,OT,WC,,CL,True,08/06/2022,08/16/2022,,,999999999,02/04/1951,F,USA,CO,309,HIS,36178.81,90477.94,6478.93,13,STRUCK,SURGERY,WRIST,09/27/2022,42.0,0.0,0.0,,1,
1000112.039,20WC477712,AU,6124,55,4025,MO,WC,LT,BI,True,02/09/2018,03/09/2018,,,449804396,06/27/1964,F,USA,MT,151,SYS,34495.12,47824.5,4275.22,,,,,,,0.0,0.0,,0,coverage_code
1000113.886,19WC218548,WC,1960,21,1424,MO,WC,,CM,False,11/30/2022,12/06/2022,01/07/2024,,993268914,08/02/1943,M,USA,MA,186,SYS,38376.44,57664.9,5693.62,06,CAUGHT,BURN,HIP,01/29/2023,54.0,0.0,0.0,,1,
1000114.482,23WC809147,GL,7306,20,4436,OT,WC,,BI,False,10/05/2019,10/22/2019,04/11/2021,,504423947,01/17/1938,M,USA,MO,151,SYS,40063.06,44809.86,8580.23,,,,,,,0.0,0.0,,1,
1000115.119,21WC881439,GL,1291,14,2652,MO,WC,ZE,OT,True,01/01/2018,01/28/2018,,,312669214,08/11/1951,F,USA,IA,342,MAN,29997.56,71665.81,3696.62,,,,,,,0.0,0.0,,0,coverage_code
1000116.453,18WC896204,GL,4634,1,2398,MO,ZE,,OT,False,11/09/2023,11/21/2023,02/05/2024,,842926705,04/07/1949,M,IND,IN,324,SYS,37857.47,4650.04,6369.08,,,,,,,0.0,0.0,,0,line_code
1000117.672,18WC909652,WC,8494,86,3413,OT,WC,,BI,True,12/13/2023,01/06/2024,,,495662904,12/27/1935,M,USA,TX,341,SYS,44069.53,41866.47,6129.04,53,STRAIN,SURGERY,ANKLE,05/02/2024,117.0,0.0,0.0,,0,no_rre
1000118.453,19WC244892,WC,9394,39,4453,OT,WC,,CL,True,06/09/2020,06/16/2020,,,689172914,11/11/1952,M,USA,OK,373,MAN,35506.18,67424.35,8949.27,37,STRUCK,INFLAM,BACK,11/26/2020,163.0,0.0,0.0,,1,
1000119.053,18WC309612,WC,3637,37,3799,MO,WC,,CL,False,04/23/2021,04/30/2021,07/02/2021,,631879206,07/08/1994,F,USA,AR,390,SYS,20828.31,78811.15,6882.97,37,FALL,FRACT,HEAD,07/20/2021,81.0,0.0,0.0,,1,
1000120.87,24WC336504,GL,7026,98,3410,OT,GR,ZE,PI,True,03/03/2020,03/13/2020,,,178958419,07/09/1931,F,USA,PA,132,HIS,46874.72,3994.06,9293.42,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000121.597,24WC755744,GL,5935,63,4235,OT,WC,,BI,True,07/25/2021,08/11/2021,,12/28/2021,164548898,06/08/1932,M,USA,MI,146,HIS,30914.03,47485.72,5657.21,,,,,,,0.0,0.0,,1,
1000122.649,18WC801432,WC,8302,31,4704,OT,WC,ZE,PI,False,06/13/2018,07/05/2018,08/29/2019,,123456789,06/17/1946,F,USA,ME,324,SYS,25694.74,94821.18,1757.21,27,BURN,BURN,BACK,08/20/2018,46.0,0.0,0.0,,0,coverage_code
1000123.211,23WC911159,WC,7951,14,1842,OT,ZE,LT,CM,False,11/18/2022,12/09/2022,03/22/2023,,471925435,01/06/1932,F,USA,OR,333,SYS,19401.63,63021.73,4386.95,04,SLIP,STRAIN,HIP,01/09/2023,31.0,0.0,0.0,,0,coverage_code|line_code
1000124.641,22WC166309,PF,1745,91,4474,MO,WC,,BI,False,04/02/2021,04/28/2021,02/08/2023,10/11/2023,842850505,04/05/1947,F,USA,OH,137,MAN,44348.91,96536.54,8684.68,,,,,,,0.0,0.0,,1,
1000125.957,18WC680412,GL,3317,16,1171,MO,WC,ZE,MP,True,12/15/2018,12/25/2018,,,217538398,04/20/1935,F,USA,ID,372,HIS,46618.49,99431.31,4666.53,,,,,,,0.0,0.0,,0,coverage_code
1000126.55,20WC804313,WC,5108,13,1808,IO,WC,,PD,False,01/02/2022,01/07/2022,10/04/2022,10/03/2023,199417961,11/10/1949,M,USA,MS,354,SYS,241.59,24617.51,2293.1,53,SLIP,SURGERY,FINGER,03/12/2022,64.0,0.0,0.0,,0,claim_type_IO
1000127.68,20WC603268,WC,8297,46,4173,MO,WC,ZE,BI,False,12/21/2019,01/11/2020,11/23/2020,,552264313,12/03/1963,M,USA,SD,174,MAN,20256.72,59003.63,9072.41,37,STRUCK,BURN,HIP,06/09/2020,150.0,0.0,0.0,,0,coverage_code
1000128.654,19WC483588,WC,4659,100,3415,IO,WC,,MP,True,08/15/2023,09/01/2023,,,245792718,08/06/1967,M,USA,OR,318,HIS,36600.22,93917.53,500.16,27,REPETIT,LACERA,KNEE,12/07/2023,97.0,0.0,0.0,,0,claim_type_IO
1000129.369,18WC801062,WC,9486,47,2589,OT,WC,,BI,False,08/20/2021,08/24/2021,03/10/2023,,760349481,07/21/1935,F,USA,TN,309,SYS,12579.32,97267.41,2306.7,39,CAUGHT,SPRAIN,WRIST,01/24/2022,153.0,0.0,0.0,,0,no_rre
1000130.007,19WC561267,WC,4769,10,3107,OT,WC,,PI,True,02/05/2020,02/11/2020,,,236545411,11/16/1989,F,USA,HI,352,SYS,12183.52,12788.51,5964.24,36,BURN,FRACT,NECK,04/18/2020,67.0,0.0,0.0,,1,
1000131.18,21WC728471,GL,1305,94,3981,OT,WC,,PI,False,01/14/2023,02/03/2023,07/10/2024,04/03/2024,147752980,05/06/1946,F,MEX,IA,148,SYS,10117.43,85959.17,5093.16,,,,,,,0.0,0.0,,1,
1000132.15,18WC286040,WC,1639,70,3061,IO,WC,,MP,False,06/18/2019,07/17/2019,08/17/2019,,665568554,01/23/1957,F,USA,NM,348,SYS,29452.4,74139.4,7639.24,53,CUT,STRAIN,ANKLE,09/19/2019,64.0,0.0,0.0,,0,claim_type_IO
1000133.255,24WC343807,WC,5642,78,4591,OT,WC,,PI,False,01/23/2018,02/15/2018,03/24/2018,,008493366,07/12/1940,M,USA,TN,333,SYS,21178.08,36564.41,2828.05,06,SLIP,LACERA,ANKLE,08/05/2018,171.0,0.0,0.0,,1,
1000134.37,22WC607259,WC,6025,75,2410,IO,GR,,CL,False,07/20/2019,08/17/2019,01/15/2020,,717211643,06/26/1942,M,USA,SD,111,SYS,23583.43,60024.54,972.59,17,STRAIN,SPRAIN,KNEE,09/25/2019,39.0,0.0,0.0,,0,line_code|claim_type_IO
1000135.724,21WC743789,GL,9537,37,3914,OT,WC,LT,CM,True,12/19/2019,01/09/2020,,09/15/2023,000000000,09/23/1991,M,USA,UT,104,SYS,48782.3,8684.28,2831.78,,,,,,,0.0,0.0,,0,coverage_code
1000136.399,23WC514337,WC,4282,68,1062,IO,GR,,BI,False,03/11/2021,04/04/2021,12/21/2022,,935384187,05/06/1959,F,USA,OK,137,SYS,47350.77,80294.22,9571.42,51,BURN,CONCUSS,HEAD,08/25/2021,143.0,0.0,0.0,,0,line_code|claim_type_IO
1000137.966,22WC607122,PF,4986,98,2391,IO,WC,WA,MP,True,04/23/2018,05/09/2018,,10/27/2020,236416758,09/01/1992,F,USA,CO,386,SYS,3801.44,93139.62,4817.9,,,,,,,0.0,0.0,,0,coverage_code|claim_type_IO
1000138.354,22WC382146,WC,4116,64,4019,MO,WC,LT,PI,True,12/23/2020,12/30/2020,,,365201748,11/22/1932,F,USA,WI,305,SYS,18559.83,31541.69,8991.4,51,CUT,SURGERY,WRIST,03/16/2021,76.0,28376.45,3055.19,A,0,coverage_code
1000139.526,21WC601554,WC,1533,66,2422,MO,ZE,LT,PI,False,02/16/2023,02/20/2023,07/05/2024,,691276217,06/20/1940,F,USA,KY,160,MAN,17154.82,18391.37,4297.03,39,CAUGHT,SPRAIN,ANKLE,06/01/2023,101.0,0.0,0.0,,0,coverage_code|line_code
1000140.451,22WC237509,GL,4745,13,3952,MO,WC,ZE,MP,True,04/10/2022,04/17/2022,,,826022894,11/17/1934,F,USA,MD,371,SYS,19920.1,69054.32,694.36,,,,,,,0.0,0.0,,0,coverage_code
1000141.814,21WC979725,GL,2577,58,4049,MO,WC,,PD,True,11/21/2020,12/03/2020,,04/26/2024,590848822,05/12/1954,F,USA,NY,394,SYS,19053.55,28652.36,6353.95,,,,,,,0.0,0.0,,1,
1000142.168,24WC453777,WC,7632,10,1324,MO,WC,,PD,True,07/21/2021,08/11/2021,,,278575951,08/14/1992,M,USA,AK,130,MAN,12582.35,74387.53,7522.42,12,MVA,INFLAM,KNEE,10/04/2021,54.0,6074.85,354.32,A,1,
1000143.618,18WC786641,WC,6069,30,2013,IO,WC,,CL,True,06/02/2019,06/07/2019,,08/17/2019,882427802,09/09/1957,F,USA,VT,375,MAN,22827.17,74891.16,8785.21,39,BURN,BURN,HEAD,10/03/2019,118.0,0.0,0.0,,0,claim_type_IO
1000144.482,19WC943797,WC,8240,40,2498,MO,WC,,PD,True,02/13/2018,02/14/2018,,,294618768,08/10/1945,M,USA,ME,300,MAN,18682.19,41173.59,5649.49,39,STRAIN,CONTUS,ANKLE,06/20/2018,126.0,6876.68,765.52,A,1,
1000145.285,23WC657783,WC,7766,25,4495,MO,WC,,PD,True,03/29/2019,04/19/2019,,,504255254,09/01/1931,M,GBR,LA,156,HIS,410.2,9019.7,245.78,12,CAUGHT,INFLAM,HEAD,09/23/2019,157.0,12257.8,1779.4,A,0,no_rre
1000146.267,21WC174852,WC,8703,24,1787,MO,WC,,BI,False,10/16/2020,10/29/2020,02/24/2022,,999999999,05/11/1951,M,USA,AZ,370,SYS,6107.08,48122.96,3058.25,42,FALL,LACERA,KNEE,01/27/2021,90.0,0.0,0.0,,1,
1000147.167,20WC713099,WC,7485,32,1036,MO,WC,WA,MP,False,09/27/2019,10/09/2019,07/19/2020,04/13/2020,347980984,03/23/1950,M,USA,IA,371,MAN,37834.88,80552.54,4443.32,12,FALL,INFLAM,FINGER,12/12/2019,64.0,0.0,0.0,,0,coverage_code
1000148.251,18WC608876,AU,8169,73,2207,OT,ZE,,PI,True,02/04/2020,02/22/2020,,,852779086,03/15/1946,F,USA,OH,146,MAN,25297.89,73365.77,8841.03,,,,,,,0.0,0.0,,0,line_code
1000149.62,20WC913712,GL,4913,42,3953,MO,ZE,,CM,True,05/07/2022,05/14/2022,,,628375286,02/04/1940,M,USA,FL,122,SYS,9580.83,3181.71,6453.34,,,,,,,0.0,0.0,,0,line_code
1000150.389,21WC651363,GL,5194,7,2500,MO,WC,LT,BI,False,02/23/2018,03/25/2018,02/24/2020,,123456789,07/27/1958,F,USA,AR,334,HIS,3519.41,30390.45,9451.57,,,,,,,0.0,0.0,,0,coverage_code
1000151.961,18WC206142,AU,4785,70,2578,MO,WC,,CL,False,10/15/2020,11/03/2020,06/04/2021,,765149447,12/22/1944,F,USA,HI,370,SYS,32876.59,53390.05,6039.17,,,,,,,0.0,0.0,,0,no_rre
1000152.902,22WC440424,WC,7756,99,3593,MO,GR,,OT,True,09/12/2020,10/01/2020,,,763335899,07/01/1987,M,MEX,ND,138,SYS,15016.7,22188.67,8571.63,04,STRUCK,BURN,HIP,03/22/2021,172.0,32544.09,2135.24,A,0,line_code
1000153.367,22WC361993,WC,5199,39,1376,OT,WC,ZE,PI,True,11/13/2018,12/07/2018,,,707909441,10/21/1965,F,USA,OR,307,HIS,16719.48,87979.25,4399.61,51,LIFT,LACERA,NECK,01/08/2019,32.0,0.0,0.0,,0,coverage_code
1000154.634,23WC501066,WC,5994,69,1168,MO,WC,ZE,PI,False,08/31/2021,09/17/2021,03/22/2022,10/06/2023,000000000,07/05/1939,M,USA,NM,306,MAN,19959.56,8507.9,5068.05,27,MVA,CONTUS,WRIST,03/09/2022,173.0,0.0,0.0,,0,coverage_code
1000155.198,21WC783932,GL,4213,73,3523,IO,WC,,PI,False,10/21/2018,10/30/2018,10/26/2019,,116866777,04/11/1941,F,USA,AK,198,SYS,30811.05,99015.92,4477.88,,,,,,,0.0,0.0,,0,claim_type_IO
1000156.146,18WC957915,WC,4272,89,2531,MO,GR,LT,CM,False,12/18/2018,12/22/2018,09/26/2019,,000000000,01/11/1945,M,USA,IN,166,HIS,12932.9,48302.63,7326.24,36,FALL,INFLAM,NECK,06/04/2019,164.0,0.0,0.0,,0,coverage_code|line_code
1000157.043,19WC163029,WC,4289,91,3531,MO,WC,,CL,True,02/04/2018,02/07/2018,,,000000000,11/13/1958,M,MEX,MA,376,SYS,4401.03,19887.52,9671.23,37,FALL,FRACT,HAND,07/22/2018,165.0,14882.29,1762.53,A,0,invalid_ssn_non_us
1000158.625,19WC625600,WC,2015,82,2055,MO,WC,ZE,PD,True,07/12/2020,07/17/2020,,,748498532,07/08/1973,M,USA,MD,390,SYS,22458.46,13177.21,6559.48,26,BURN,LACERA,SHOULDER,11/03/2020,109.0,10950.92,1531.64,A,0,coverage_code
1000159.43,24WC252203,GL,3590,41,1277,OT,WC,LT,BI,False,01/25/2020,02/05/2020,08/02/2020,,424534971,11/24/1956,F,USA,IL,113,HIS,49297.78,61694.65,6095.48,,,,,,,0.0,0.0,,0,coverage_code
1000160.612,22WC343461,WC,1427,46,1325,OT,GR,,PI,False,08/20/2023,09/17/2023,08/12/2025,,999999999,07/25/1931,M,IND,IA,325,HIS,10228.11,17707.82,9551.52,13,CUT,RUPTURE,FINGER,02/11/2024,147.0,0.0,0.0,,0,line_code|invalid_ssn_non_us
1000161.888,21WC524533,PF,1685,79,4011,MO,GR,,MP,False,11/22/2023,12/13/2023,02/20/2024,,847064026,12/02/1942,F,USA,SD,106,SYS,44219.88,77367.7,2930.55,,,,,,,0.0,0.0,,0,line_code
1000162.166,20WC742917,WC,9471,19,2898,OT,WC,,CL,True,08/13/2023,08/17/2023,,,969277440,03/15/1930,M,USA,CO,188,MAN,45358.12,79648.62,7211.91,48,LIFT,STRAIN,WRIST,12/17/2023,122.0,0.0,0.0,,1,
1000163.727,22WC741804,WC,7205,72,2558,MO,GR,,PD,False,09/07/2019,09/13/2019,04/13/2020,,316407312,02/05/1935,M,USA,WI,158,SYS,42770.55,54350.12,156.93,51,REPETIT,LACERA,HAND,03/11/2020,180.0,0.0,0.0,,0,line_code
1000164.659,21WC530074,WC,2300,78,3458,MO,WC,ZE,PD,True,04/30/2020,05/02/2020,,04/16/2022,875059472,06/03/1978,M,USA,ID,136,MAN,33046.23,69984.68,5765.6,37,MVA,RUPTURE,NECK,09/01/2020,122.0,81123.9,7130.3,A,0,coverage_code
1000165.758,24WC677210,WC,5798,61,1551,MO,ZE,,PD,True,11/29/2023,12/13/2023,,,112748667,12/23/1989,F,USA,MA,173,MAN,17692.67,12971.31,5670.08,37,REPETIT,RUPTURE,SHOULDER,03/11/2024,89.0,44497.69,2231.92,A,0,line_code
1000166.465,24WC223654,AU,4397,80,2698,MO,WC,,PD,False,05/19/2020,05/20/2020,04/03/2021,,308659012,02/22/1930,F,USA,WA,378,SYS,9700.78,83382.53,9230.57,,,,,,,0.0,0.0,,0,
1000167.475,18WC777015,WC,8889,20,3569,MO,WC,,MP,False,08/23/2022,09/22/2022,04/07/2024,,324728780,11/11/1948,F,USA,GA,103,SYS,49180.94,62651.08,8439.82,26,CUT,INFLAM,SHOULDER,11/20/2022,59.0,0.0,0.0,,0,no_rre
1000168.752,23WC999488,WC,1518,35,2695,MO,WC,,PD,False,01/26/2023,02/22/2023,10/31/2023,,384053312,09/01/1987,F,CAN,IL,361,HIS,43693.95,31035.87,3340.65,27,LIFT,BURN,SHOULDER,05/15/2023,82.0,0.0,0.0,,1,
1000169.714,22WC221462,WC,6096,6,3814,OT,WC,,MP,True,07/08/2018,07/12/2018,,,592985115,06/07/1936,M,USA,OH,356,MAN,5882.54,14932.07,2809.01,04,CUT,BURN,HIP,09/06/2018,56.0,0.0,0.0,,1,
1000170.318,19WC838568,WC,5012,22,1291,MO,WC,,OT,True,12/23/2022,12/25/2022,,,109500882,03/23/1942,F,USA,MD,325,HIS,37920.13,80929.98,877.6,51,REPETIT,CONCUSS,SHOULDER,02/16/2023,53.0,44692.75,4270.77,P,0,no_rre
1000171.471,19WC250703,GL,5228,47,2605,MO,ZE,WA,PD,True,08/23/2021,09/07/2021,,12/31/2021,473224625,09/04/1967,F,USA,CT,371,SYS,26637.28,40081.65,4193.07,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000172.621,22WC266744,WC,7289,9,2395,MO,ZE,ZE,MP,False,11/19/2022,12/08/2022,07/17/2024,,686109408,10/20/1966,F,USA,CT,322,SYS,47794.17,6960.76,1176.57,47,CUT,INFLAM,FINGER,05/13/2023,156.0,0.0,0.0,,0,coverage_code|line_code
1000173.645,18WC194930,WC,3277,76,4699,IO,ZE,,CM,True,08/24/2019,09/15/2019,,,592583206,06/10/1958,F,IND,VA,390,SYS,49514.46,58272.7,6153.76,37,SLIP,CONTUS,HEAD,10/30/2019,45.0,0.0,0.0,,0,line_code|claim_type_IO
1000174.369,22WC155708,WC,6886,15,4527,MO,WC,,MP,True,06/03/2022,06/24/2022,,,559282842,09/13/1936,F,USA,GA,185,SYS,6713.87,7174.6,255.51,53,REPETIT,INFLAM,SHOULDER,08/14/2022,51.0,8666.27,1035.96,P,1,
1000175.623,21WC634160,WC,8374,50,2455,MO,WC,,OT,True,01/31/2018,02/19/2018,,,276538949,01/19/1931,F,USA,DE,388,SYS,7104.37,73129.32,9837.43,27,STRUCK,RUPTURE,HIP,04/10/2018,50.0,38682.95,4520.94,A,1,
1000176.613,20WC661023,PF,1176,61,2859,OT,WC,ZE,CL,True,09/19/2021,10/03/2021,,,172059792,01/21/1975,F,USA,OR,384,HIS,31215.85,28681.57,916.85,,,,,,,0.0,0.0,,0,coverage_code
1000177.506,24WC921834,WC,5130,17,3522,MO,WC,,BI,True,04/02/2019,04/22/2019,,,458482874,04/16/1952,M,USA,AZ,310,SYS,29777.2,82172.38,8392.38,27,SLIP,INFLAM,HAND,09/11/2019,142.0,3451.23,190.69,P,1,
1000178.399,20WC599401,PF,9725,30,2555,OT,GR,,MP,True,12/11/2020,12/16/2020,,,817586259,11/02/1946,M,GBR,NV,383,SYS,13516.31,80231.64,2627.9,,,,,,,0.0,0.0,,0,line_code
1000179.584,21WC910707,AU,4962,95,3752,OT,GR,,OT,False,10/14/2021,11/05/2021,06/07/2022,,009090196,02/22/1946,F,USA,WA,136,SYS,30969.86,5688.19,5981.97,,,,,,,0.0,0.0,,0,line_code
1000180.894,19WC728500,GL,2996,92,4923,MO,WC,ZE,PI,False,03/20/2022,04/11/2022,03/04/2024,,123456789,02/21/1951,F,GBR,WY,388,HIS,38505.98,25733.66,7829.24,,,,,,,0.0,0.0,,0,coverage_code|invalid_ssn_non_us
1000181.277,18WC501393,WC,6451,8,2057,MO,WC,,BI,True,07/08/2023,08/07/2023,,,112198858,10/21/1972,M,GBR,CT,109,MAN,36377.26,77723.72,285.77,13,MVA,FRACT,BACK,12/14/2023,129.0,128845.47,12764.46,P,1,
1000182.404,23WC918871,WC,9850,29,1013,MO,ZE,LT,MP,True,05/12/2019,05/31/2019,,,311520905,02/12/1950,F,USA,NJ,337,MAN,10156.02,55447.55,9678.38,06,STRAIN,SURGERY,ANKLE,07/27/2019,57.0,30990.68,1812.53,P,0,coverage_code|line_code
1000183.735,19WC137432,WC,1415,94,3428,MO,WC,,BI,True,06/14/2021,06/30/2021,,,017055559,12/02/1955,F,USA,TN,358,MAN,43510.0,53656.14,7436.41,12,LIFT,FRACT,SHOULDER,12/02/2021,155.0,46902.67,2957.39,A,1,
1000184.633,20WC960607,WC,8475,80,1699,OT,WC,,BI,False,07/30/2023,08/19/2023,04/30/2024,11/30/2023,831956587,10/18/1951,M,USA,IN,375,SYS,16775.19,12074.55,1498.24,39,MVA,SPRAIN,HIP,10/30/2023,72.0,0.0,0.0,,1,
1000185.926,18WC239849,WC,7163,21,1064,OT,WC,,BI,True,01/05/2020,02/04/2020,,,999999999,05/17/1950,F,USA,ID,304,MAN,9000.02,49988.76,9507.95,06,STRUCK,SPRAIN,ANKLE,03/06/2020,31.0,0.0,0.0,,1,
1000186.987,18WC748985,WC,9843,66,1898,MO,GR,WA,CL,True,05/02/2020,05/11/2020,,03/12/2021,486642889,01/21/1931,F,USA,NV,178,HIS,22657.38,10442.11,619.32,37,MVA,CONTUS,BACK,10/12/2020,154.0,6561.54,603.05,A,0,coverage_code|line_code
1000187.23,18WC441974,WC,2607,31,4021,MO,WC,,PI,True,10/29/2018,11/14/2018,,04/24/2021,625592918,08/24/1934,M,USA,LA,116,SYS,34610.53,5965.17,1451.36,47,REPETIT,RUPTURE,ANKLE,01/26/2019,73.0,13538.95,1752.71,A,1,
1000188.578,22WC996536,WC,2416,53,4510,OT,WC,,OT,True,04/24/2023,05/21/2023,,12/26/2023,253325363,10/05/1937,M,USA,AZ,160,HIS,38430.32,3362.06,5358.11,13,LIFT,RUPTURE,WRIST,08/20/2023,91.0,0.0,0.0,,1,
1000189.753,23WC867333,WC,4572,17,2468,MO,WC,WA,BI,False,03/07/2018,03/23/2018,10/04/2018,,995841399,12/13/1934,M,USA,MS,381,SYS,43019.13,7069.86,8945.0,42,BURN,FRACT,HEAD,08/09/2018,139.0,0.0,0.0,,0,coverage_code
1000190.753,23WC742254,WC,4394,89,1331,OT,WC,LT,BI,False,10/10/2023,11/09/2023,01/30/2024,02/10/2024,042476004,12/03/1947,M,USA,MI,114,MAN,23924.67,93914.79,5843.18,53,STRAIN,LACERA,FINGER,03/08/2024,120.0,0.0,0.0,,0,coverage_code
1000191.898,22WC813269,WC,5541,7,1259,MO,WC,,MP,False,08/16/2023,09/02/2023,01/25/2025,,546387406,11/23/1955,M,USA,NJ,150,SYS,14418.63,95662.69,1182.71,17,LIFT,CONTUS,WRIST,11/09/2023,68.0,0.0,0.0,,0,no_rre
1000192.521,23WC123792,WC,7825,89,3217,MO,WC,,MP,False,12/24/2022,01/17/2023,12/11/2023,01/28/2023,929766503,11/26/1950,F,USA,TX,370,SYS,22900.35,56725.17,8992.99,17,MVA,SURGERY,HAND,06/19/2023,153.0,0.0,0.0,,1,
1000193.288,24WC149617,WC,6786,37,2867,MO,WC,,CL,False,03/14/2021,03/20/2021,03/02/2023,,120065188,05/12/1944,M,USA,VA,140,SYS,7397.21,44842.91,9757.11,37,STRUCK,STRAIN,BACK,07/31/2021,133.0,0.0,0.0,,0,no_rre
1000194.769,21WC435772,WC,1070,96,3237,OT,WC,WA,CL,False,04/25/2021,05/11/2021,01/18/2023,,747575550,08/02/1953,M,USA,DE,351,MAN,42043.85,44597.27,1015.56,04,CUT,LACERA,NECK,10/22/2021,164.0,0.0,0.0,,0,coverage_code
1000195.222,24WC391427,WC,1369,11,3205,MO,ZE,WA,BI,True,09/28/2023,10/11/2023,,,058865916,07/12/1952,F,USA,ME,339,SYS,43715.09,8759.86,7305.75,13,SLIP,RUPTURE,HEAD,12/21/2023,71.0,94922.68,13255.28,A,0,coverage_code|line_code
1000196.836,22WC190259,WC,4405,39,2944,OT,WC,,OT,True,03/20/2022,03/23/2022,,,180727572,04/06/1967,F,USA,NY,138,MAN,15195.72,55928.11,4688.17,04,FALL,CONTUS,HEAD,07/07/2022,106.0,0.0,0.0,,0,no_rre
1000197.834,21WC230208,GL,5714,54,1734,OT,ZE,WA,PI,False,04/27/2018,05/01/2018,10/17/2019,,764479521,05/21/1943,F,MEX,MS,393,SYS,8142.36,5851.04,3264.84,,,,,,,0.0,0.0,,0,coverage_code|line_code
1000198.878,19WC474745,WC,1866,35,2479,MO,ZE,,BI,True,04/02/2021,04/12/2021,,,785813003,09/11/1969,F,USA,UT,334,MAN,34898.38,36252.27,5390.76,42,MVA,FRACT,SHOULDER,09/21/2021,162.0,29874.26,1980.75,A,0,line_code
1000199.155,19WC971968,WC,9613,70,3918,OT,ZE,LT,CM,True,04/12/2019,04/26/2019,,11/27/2023,018625706,03/27/1941,F,USA,RI,343,SYS,35494.74,2875.95,8164.28,12,MVA,CONTUS,HAND,08/12/2019,108.0,0.0,0.0,,0,coverage_code|line_code
1000200.125,19WC182423,WC,2831,10,1077,IO,WC,LT,MP,True,06/24/2018,07/01/2018,,,061611949,02/10/1961,M,USA,DE,390,SYS,29380.15,20002.44,6738.95,04,LIFT,CONTUS,HEAD,12/26/2018,178.0,0.0,0.0,,0,coverage_code|claim_type_IO
